Date,Heads,Day_Result,Total_Bets,Total_Hands
2024-09-01,36,2355.6945720866065,97178.58730121405,5496
2024-09-02,21,240.77439215100364,66260.48907406938,2182
2024-09-03,22,1053.6883158604414,86862.98523282316,4717
2024-09-04,30,455.7968292314706,78379.24050545634,4331
2024-09-05,22,-61.29054401600294,75465.9362896902,3684
2024-09-06,38,3656.257178367023,119897.92412463193,5434
2024-09-07,50,-2848.598961922961,104344.80622069332,5250
2024-09-08,33,1069.904737511649,103562.08512917347,4950
2024-09-09,19,1404.3927770665264,30234.673797516338,2535
2024-09-10,31,1083.0027795204728,72263.17952085237,3789
2024-09-11,28,-289.6367471012077,91937.13163762509,4781
2024-09-12,17,1465.6297645862412,76826.99873053317,4513
2024-09-13,41,6729.925650692731,101487.2039317442,6171
2024-09-14,38,785.382654085086,73272.61950703493,4856
2024-09-15,33,715.181390739112,61748.97134736146,3857
2024-09-16,17,-3234.765265893199,61507.17313284098,4351
2024-09-17,29,-487.3786665866422,70033.79242375951,3216
2024-09-18,13,2888.5424413749406,80702.05983863173,5284
2024-09-19,22,3843.155287080025,65504.172217365085,3282
2024-09-20,29,-834.0636425541643,100256.29665661126,4887
2024-09-21,29,67.88209868124015,123715.13499595143,5861
2024-09-22,33,1999.7693288887742,76953.27503637431,3337
2024-09-23,25,1922.0577922395923,83699.61534783624,3158
2024-09-24,28,299.55081669216884,70651.2189433513,3506
2024-09-25,30,-141.60292917179385,78570.81729789705,3675
2024-09-26,28,-1727.798960949947,59733.755312740854,3177
2024-09-27,28,2972.5017267673597,80675.67935662344,6083
2024-09-28,38,361.55250578803,161283.97825330045,5071
2024-09-29,20,-2105.2644431714552,116814.89165201562,5282
2024-09-30,23,-4092.2971385724163,98423.13539443056,4692
2024-10-01,23,-775.2148033013694,54657.249829009605,3111
2024-10-02,14,3234.2217290676663,58544.32649407712,3299
2024-10-03,25,1923.5105775127327,57537.560962619566,2799
2024-10-04,33,-3037.4577728485515,101625.21173167299,5183
2024-10-05,40,-433.41530506337006,94101.78463424847,5492
2024-10-06,27,1331.8861508154644,100994.69160467363,3192
2024-10-07,15,2060.9647563378207,49543.3302977813,4497
2024-10-08,21,2130.6633955150787,79098.85790356954,4366
2024-10-09,36,1129.9539821920814,77735.55787163068,4582
2024-10-10,20,5053.137947053556,71651.37355636782,3932
2024-10-11,35,2332.399263666896,77731.46617067567,6146
2024-10-12,36,-2001.53479125283,127553.2867276933,5284
2024-10-13,36,-3187.8336507517533,101785.86402247738,3533
2024-10-14,24,-569.100953315846,51350.350596463584,2750
2024-10-15,14,-1101.211746973809,37637.56898366888,1355
2024-10-16,28,-2593.4630423527847,84078.78119197312,4047
2024-10-17,19,3282.9257402302705,61758.849317494765,2914
2024-10-18,43,-615.5946338096952,99211.02334664845,5608
2024-10-19,39,4347.718549469762,96801.38196061266,4539
2024-10-20,30,3021.2159160610827,90369.28469371152,4613
2024-10-21,16,1142.5882819411697,64205.446384308445,3754
2024-10-22,20,-171.4022845692544,93663.26899742914,4961
2024-10-23,29,1107.3480568521315,105474.36747751318,4895
2024-10-24,25,-1701.9395427414502,72390.4697565167,2942
2024-10-25,35,1482.6506631795842,124885.0453826716,6291
2024-10-26,38,2774.015237042443,81305.30711318151,5207
2024-10-27,32,1328.504809833706,85018.06691140562,4008
2024-10-28,18,2012.3212803587744,73025.35005650025,2924
2024-10-29,20,2385.272930544725,57092.9789065473,3335
2024-10-30,21,-502.0461822466648,62914.15888932004,2290
2024-10-31,33,710.6704875875643,62386.99117681526,3306
2024-11-01,33,4403.667378281118,123101.15119427996,5803
2024-11-02,32,4295.75146733983,152014.10893383762,5968
2024-11-03,33,3586.491180955909,117074.04291414321,5377
2024-11-04,32,4131.323458986804,67973.02501615841,3755
2024-11-05,26,-2322.937774772087,134895.43128840113,3396
2024-11-06,31,3501.116141697485,81606.03468471338,4719
2024-11-07,23,-743.0008730612188,52258.15386038224,2485
2024-11-08,40,3595.1940211710544,84119.23054297136,4948
2024-11-09,43,2680.1365481572016,90371.0619007443,4646
2024-11-10,37,-1511.9236043440608,87536.49122071014,4817
2024-11-11,23,2998.294535092027,61175.376857497904,3676
2024-11-12,29,2769.9011586645324,107882.60430030175,5695
2024-11-13,24,-414.39111600010517,78642.28158442432,3721
2024-11-14,25,3342.012751601358,78277.06648415948,3430
2024-11-15,39,1829.733888487527,111354.15043464804,5897
2024-11-16,39,2563.125936520029,119446.61495442785,6079
2024-11-17,36,2488.092843521646,94565.98865466814,5065
2024-11-18,21,-1547.3565088235919,69602.42194779661,4265
2024-11-19,23,3526.370389891547,65634.01794505147,3363
2024-11-20,33,11395.898450129322,101944.73293847009,4368
2024-11-21,21,-1942.6411907067127,96356.66808216758,4765
2024-11-22,32,444.3436155651224,77875.49828998283,3036
2024-11-23,32,-2748.7086295435493,118745.3522898932,5856
2024-11-24,36,-490.35768681781195,84644.60508221424,4423
2024-11-25,18,2580.062157552129,62839.315715762496,3623
2024-11-26,31,4066.1992692689637,78037.27246447642,4231
2024-11-27,24,1137.5054314067281,67894.94335735076,3683
2024-11-28,25,1182.754152893337,50614.709965050235,3424
2024-11-29,37,1659.2320390143555,51178.04908714954,3286
2024-11-30,39,3520.6121414135805,138157.0705028654,6269
2024-12-01,33,-256.51411601734657,137674.14305580646,4888
2024-12-02,22,2513.541486068137,39369.51867023549,2557
2024-12-03,28,2750.5706850272218,73168.56707153341,3875
2024-12-04,29,1263.894375848241,93687.69299544414,5222
2024-12-05,19,513.5533787084976,71278.66258262501,2391
2024-12-06,36,-3439.753662598639,114088.72681141835,4946
2024-12-07,32,-1868.0124469827558,107951.94927676312,6292
2024-12-08,38,29.193212148013814,121575.70370714035,6186
2024-12-09,34,1163.2701332939382,65488.29944497152,3575
2024-12-10,22,3007.466662662996,43627.88565863964,2379
2024-12-11,30,2500.5048073898415,78445.64935097277,3291
2024-12-12,30,-1898.7587546997659,102373.92672315075,5412
2024-12-13,45,919.376104883004,122909.87060184262,4841
2024-12-14,45,3622.802336269914,108075.71854425689,5347
2024-12-15,35,-567.7436559732163,83696.24671481515,4682
2024-12-16,23,1519.4950178589797,47611.28142925761,2379
2024-12-17,20,-3888.552042766444,80735.2477464186,4296
2024-12-18,20,10088.706697877313,122768.81070046332,4827
2024-12-19,24,-4179.966279655612,78780.59117430694,3304
2024-12-20,42,1463.8459231494558,83972.08126834882,5775
2024-12-21,35,-99.71240241004395,75724.59783811141,4679
2024-12-22,32,-1643.0526330372645,104927.65658677323,5623
2024-12-23,22,-2745.444849337865,77644.29035888727,2840
2024-12-24,31,3404.676479288656,105356.6826295853,5591
2024-12-25,39,-159.26552700182413,106228.53285158743,3583
2024-12-26,27,3708.5919892924653,51462.33862988517,3353
2024-12-27,51,1143.098365496303,94183.22359108325,5901
2024-12-28,48,4912.140336323833,118439.3565459426,6333
2024-12-29,30,178.98625316886765,136418.3363898597,4733
2024-12-30,23,-3624.1966250994446,69145.5848543175,3801
2024-12-31,18,1069.2195309396154,68175.96883478045,3306
2025-01-01,22,-819.5505438551755,81721.83298802137,2688
